acticsystem|3624|
acticum|4730;4742|
actinaccordance|7718|
actinaccordancewith|7198|
actinconcert|7810|
acting|1495;4413;5595;5806|
actingasagent|5240|
actingasguide|5723|
actingasspokesmanfor|5852|
actingforsomeoneelse|5852|
actingonsomeone'sbehalf|5240|
actingprincipal|1978|
actinjruriorkabuki|1580|
actinterest|6437|
action|571;579;638;775;1077;1265;1384;1385;1420;2032;4136;4180;4349;4536;4560;4761;5105;5114;5197;5251;5346;5930;5952;6540;6928;7023;7089|
actionalpartof|3839|
actionariness|5221|
actionary|5221|
actionatalocation|5952|
actionevent|5952|
actioneventthatisstillrelevanttothepresent|6076|
actioninphonetics|3958|
actionof|571|
actions|4471;5738;8015|
actionscommittedinaformerlife|4220|
actionsofthelistener|46;47|
actionx|5924|
actionyhappeninginthemidstofeventx|6034|
actionyhappeningonthewayduringmovementx|6036|
actise|1265;4040;6430;6707;7825|
actising|1600;4730;4750;4790|
actitionertoascertaintheirlevelofenlightenment|1191|
active|306;307;1045;3914;3915;5080;5253;6116;7007;7551;8072|
activeeffortsto|6707|
actively|423;8317|
activeness|5222|
activerole|8317|
activetense|5952|
activity|1238;1384;5253;5930;7385|
activityespenergetic|5583|
activityforatime|6591|
actlens|2295|
actless|4401|
actlessness|4401|
actly|23;149;357;416;463;1453;7890;8041|
actlyasfoundinthesourcetext|1501|
actmatters|4658|
actment|4740;8107|
actness|5425|
actnoise|3713|
actof|5124|
actofapology|7377|
acton|7924|
actonsomeone'sbehalf|8258|
actor|3167;4714;4851;5239;7028|
actorconcept|130|
actories|4872|
actorily|357|
actorization|4289|
actorize|7983|
actors|4542|
actory|143;569;1201;3439;3917;4136|
actress|3167;3168;4714|
acts|4695;5532|
actto|7561|
actual|5539;6756|
actualcircumstances|5545|
actualfeeling|5531|
actuality|1961|
actually|68;4960;5257;5530;5625|
actuallyfeel|8342|
actualpractice|4738|
actualsite|4738|
actualstateofaffairs|5545|
actuation|1077|
acture|1275;6712;6952;6999;7000;7326;7355;7888|
acturing|2205;5217|
acturingindustry|1372|
actviolently|6341;7442|
actwith|7409;7748|
acuate|7850;8276|
acuation|1165;5732|
acular|3873|
aculate|448;8191|
aculateforthefirsttime|8196|
aculation|5431;5437|
aculous|464;532|
