1.E89BBA|キョウ;コウ;リョウ#ちょう#|kind of butterfly|||
1.E89BBB|ゼイ;セイ;タイ#もぬ.ける;ぬけがら#|insect moulting|||
1.E89BBC|シャ#あしまつい;こおろぎ#||||
1.E89BBD|バイ#かい#||||
1.E89BBE|ギ;ガ#ひむし#|moth||polilla|
1.E89C80|ショク;ゾク#いもむし#|green caterpillar, Szechwan|||
1.E89C82|ホウ#はち#ほ|bee, wasp, hornet||avispa, abeja, avispón|
1.E89C83|シン##|clam|||
1.E89C84|シン#うご.く#||||
1.E89C85|フ;ホ##||||
1.E89C86|ケン#しじみ#|fresh-water clam|||
1.E89C87|テツ;テチ#さ.す#|jellyfish|||
1.E89C88|ゴ##|centipede|||
1.E89C89|フ##|kind of ant, may fly|||
1.E89C8A|リ#あさり#|a kind of bivalve|||
1.E89C8B|ロウ;リョウ##|mantis, dung beetle, insect|||
1.E89C8D|ショ##|toad|||
1.E89C8E|エン;ケン#ぼうふら#|mosquito larva|||
1.E89C8F|ユウ;ユ;シュウ;シュ#かげろう#||||
1.E89C90|キョウ;コウ##||||
1.E89C91|タン#あま#|egg|||
1.E89C92|エン;タン##|meandering, serpentine|||
1.E89C93|エン;テン;テイ;ジョウ##|dragonfly, millipede, lizard|||
1.E89C94|テン##|inlaid shell-work|||
1.E89C98|チ#くも#|spider|||
1.E89C99|ショウ;シュ;ソウ;ス##||||
1.E89C9A|ヒ#あぶらむし#|beetle, cockroach|||
1.E89C9C|ミツ;ビツ##|honey, nectar, molasses|miel, nectar, mélasse|miel, néctar, melaza|
1.E89C9E|キ#ひる#||||
1.E89C9F|イク##||||
1.E89CA1|ショ;ワ;ジャ;セキ;シャク#うじむし#|wax, candle, waxy, glazed, maggot|||
1.E89CA3|キョウ;コウ;キャク;カク##|dung beetle|||
1.E89CA5|シャク;セキ#とかげ#|a lizard|||
1.E89CA8|ショウ;ソウ##|butterfly|||
1.E89CA9|チョウ#ひぐらし;せみ#|clear-toned cicada|||
1.E89CAE|ヨク;イキ;コク;ワク#いさごむし#|fabulous creature like a turtle, toad|||
1.E89CAF|ホウ;ビョウ#はまぐり;どぶが.い#||||
1.E89CB1|ヒ;ヒョウ#だに#|tick, mite|||
1.E89CB2|イ#う.ねる#||||
1.E89CB4|エキ##|lizard|||
1.E89CB7|ケン#にな#|an edible river snail|||
1.E89CB9|ゼイ;ネイ;ゼツ;ネチ#ぶゆ;ぶよ;ぶと;か#|gnat, mosquito|||
1.E89CBA|ゲイ;ゲツ;ゲチ#つくつくぼうし#|reflection of rainbow|||
1.E89CBB|セイ##|dragonfly|||
1.E89CBC|イ;ユイ;ルイ#さる#||||
1.E89CBD|リョウ#こだま#||||
1.E89CBE|カ;ラ#じがばち#|the solitary wasp|||
1.E89CBF|エン;ワン##|meandering|||
1.E89D80|トウ;ツ##|rainbow|||
1.E89D83|テイ;タイ;セツ;セチ#にじ#|rainbow|||
1.E89D85|サン;テン#かいこ;こ#||||
1.E89D89|セン;ゼン#せみ#|cicada||cigarra|
1.E89D8B|ロウ#みつろう;ろうそく#あじ|wax|||
1.E89D8C|カ##|tadpole|||
1.E89D8D|ソク;ショク##|centipede|||
1.E89D8E|カツ#さそり;すくもむし#|scorpion|||
1.E89D91|##||||
1.E89D93|ユ##|slug, snail|||
1.E89D95|ショク#むしば.む#|eclipse, occultation, be defective||corroído, invadido, dañado, defectuoso, eclipse, corroer, invadir, dañar (por insectos)|
1.E89D97|コウ#いなご;ばった#|locust|||
1.E89D98|エン;オン##|gecko, kind of cicada|||
1.E89D99|ヘン#こうもり#|bat|||
1.E89D9D|エン;ケン#いなご#|the larva of locust|||
1.E89D9F|イ#はりねずみ#|hedgehog|||
1.E89DA0|フク##|bat|||
1.E89DA1|ゼン;ダ;ネン;ジュ;ニュ#うごめ.く#|eumenes polifomis, kind of wasp|||
1.E89DA3|ユウ##|mayfly|||
1.E89DA4|シュウ;ジュ;ヨウ;ヨ#きくいむし#||||
1.E89DA5|ボウ;ム;メウ;ブ##|fly which is used similarly to cantharides|||
1.E89DA6|カ;ゲ#えび#えみ|shrimp, prawn, lobster|||
1.E89DA8|シツ#しらみ#|lice, vermin|||
1.E89DAA|エキ##|lizard|||
1.E89DAE|フク#まむし#|viper, adder, asp|||
1.E89DAF|エン;オン#てながざる#|ape|||
1.E89DB1|ボウ;モウ;ミョウ;ブウ#あぶ#|horsefly, gadfly|||
1.E89DB2|ラツ;ラチ#さそり#||||
1.E89DB4|コ##|butterfly|||
1.E89DB6|チョウ##|butterfly|papillon|mariposa|
1.E89DB8|カ#かたつむり#|snail|||
1.E89DBB|ナン##|immature locusts|||
1.E89DBC|##|a mole cricket, Gryllotalpa africana|||
1.E89DBF|ヨウ#はえ;はい#|fly||mosca|
1.E89E82|ロウ##|mantis|||
1.E89E83|ホウ;ヒョウ##|crab|||
1.E89E84|シ#にな#|kind of snail with spiral shell|||
1.E89E85|シ;シツ##||||
1.E89E86|シ##|hairy and poisonous caterpillars|||
1.E89E87|ケイ##||||
1.E89E88|ゲン;ガン#いもり#||||
1.E89E89|オ;オウ##|wasp|||
1.E89E8B|シュウ##|spider millipede|||
1.E89E8C|ハン##|striped, poisonous fly|||
1.E89E8D|ユウ#と.ける;と.かす#あきら|dissolve, melt|dissoudre, fondre|disolver, derretir, deslizar|
1.E89E90|オ;ウ##||||
1.E89E93|シン#なつぜみ#|small cicada with a square head|||
1.E89E95|ヘイ;ヒ#だに;おおあり#|tick, mite|||
1.E89E97|トウ#なつぜみ#|kind of cicada|||
1.E89E98|ギ#あり#|ant|||
1.E89E99|ト#きくいむし#|grubs in wood, worms in books, clothes, etc, used figuratively of corrupt officials|||
1.E89E9E|バ;メ##|ant, leech|||
1.E89E9F|メイ;ミョウ#ずいむし#|injurious parasite|||
1.E89EA0|イ#ゆむし#||||
1.E89EA2|ケイ#ほたる#|firefly|||
1.E89EA3|トウ;チン;ジン##|mythological wingless dragon of|||
1.E89EA7|ケン#えび#||||
1.E89EAB|セキ;カク#さ.す#|bee sting|||
1.E89EAC|ソウ;シュウ;ジュ##|grubs in fruit|||
1.E89EAD|チ#みずち#|dragon whose horns have not grown, cruel|||
1.E89EAE|テイ;タイ##|rainbow|||
1.E89EAF|ゴウ#はさみ#|claws|||
1.E89EB1|イ#しろあり#||||
1.E89EB3|トウ##|mantis|||
1.E89EB5|ヒョウ##|chrysalis|||
1.E89EBA|ラ#にし;にな#|small, edible, helical fresh-water mollusk|||
1.E89EBB|ロウ;ル#けら#|mole cricket|||
1.E89EBD|シュウ#いなご#|grasshopper|||
1.E89EBE|イン#みみず#|the earthworm|||
1.E89EBF|ショウ;ソウ##|kind of cicada|||
1.E89F80|シュツ##|cricket, grasshopper|||
1.E89F81|ブン#か#|mosquito, gnat|||
1.E89F84|チツ;チュウ#ちっ.する;かく.れる#|hibernation of insects|||
1.E89F86|バ;マ#ひき#|toad|||
1.E89F87|バ;マ#ひき#|toad|||
1.E89F88|カク;ヨク;イキ#いさごむし#|small green frog, cicada|||
1.E89F89|リュウ;ル;キュウ##||||
1.E89F8A|ボウ;ム#ねきりむし#|fly which is used similarly to cantharides|||
1.E89F8B|シツ##|cricket, grasshopper|||
1.E89F8E|#だに#||||
1.E89F90|ジョウ#もみ#|toad, mantis, (kokuji)|||
1.E89F92|ボウ;モウ#うわばみ;おろち#|boa constrictor, python|||
1.E89F95|スイ;シ##|species of tortoise found near the mouth of the Yellow River|||
1.E89F96|シ#けむし#|moth larva, grasshopper|||
1.E89F99|ショク;シキ#こうもり#||||
1.E89F9A|ホウ;ビョウ##||||
1.E89F9C|キョウ##|insect|||
1.E89F9F|リョウ#くまぜみ#||||
1.E89FA0|ハン#わだかま.る;わらじむし#|coiled up|||
1.E89FA2|キ##|caulk, spider|||
1.E89FA3|キ;ケ#しらみ#|louse eggs, nits|||
1.E89FA4|セン##||||
1.E89FA5|##|leech|||
1.E89FA6|##||||
1.E89FAA|ケイ;エ#つくつくぼうし#|kind of cicada|||
1.E89FAB|イン;タン;ドン#しみ#|the insect, commonly known as the silver-fish, which destroys books, clothing, etc.|||
1.E89FAC|セン;ゼン#せみ#|cicada, continuous|||
1.E89FAD|ショウ;シュウ;シュ##|very small bug|||
1.E89FAF|ギョウ;ジョウ##|intestinal worm|||
1.E89FB1|ボウ;ム;ブ#くも#||||
1.E89FB2|チュウ;キ#むし#|insect, bug, temper|||
1.E89FB3|ジン#がざみ#|kind of crab|||
1.E89FB5|##||||
1.E89FB6|テイ#まて#|razor clam|||
1.E89FB7|トウ##|mantis|||
1.E89FB8|レイ;ライ;リ;ラ#にな;ひさご#||||
1.E89FB9|カイ#かに#|crab||cangrejo|
1.E89FBA|セン;タン#みみず#|earthworm|||
1.E89FBB|ギ#あり#|ant||hormiga|
1.E89FBE|セン##|toad|||
1.E89FBF|ケイ;キ##|acrida chinensis|||
1.E8A081|キョウ;ドウ#にしどち#|larvae, grubs|||
1.E8A083|ラ;カ#かたつむり#|the solitary wasp|||
1.E8A085|ヨウ#はえ;はい#|fly|||
1.E8A086|タイ;タツ;タチ##|kind of scorpion|||
1.E8A089|ケン#はう#||||
1.E8A08A|レン##||||
1.E8A08B|チョク;ショク;ドク;ゾク#けむし#|caterpillar|||
1.E8A08D|カツ#さそり#|scorpion|||
1.E8A08E|ボウ;モウ#うわばみ;おろち#|python, boa constrictor|||
1.E8A08F|カイ#かに#|crab|||
1.E8A090|セイ;ザイ;シ##|maggots, grubs|||
1.E8A091|エイ##|newt, turban shell|||
1.E8A092|ケン#まゆ;きぬ#||||
1.E8A093|ボウ;ム#かつおむし#|midges, sandflies|||
1.E8A094|コウ#かき#|oyster|||
1.E8A095|ゼン;ダ;ネン;ジュ;ニュ#うごめ.く#|crawling of a worm|||
1.E8A096|ワク;カク##|inchworm, geometer|||
1.E8A098|セツ;ゼチ##||||
1.E8A099|ヘン;ヒン#どぶがい#|oyster|||
1.E8A09A|カク;チャク;セキ;シャク#さ.す;いた.む;さすむし#||||
1.E8A09B|ベツ;メチ#かつおむし#|flies, small insects produced in damp places|||
1.E8A09C|ハン;ボン#いなご#|grasshopper|||
1.E8A09E|セツ;ゼチ##||||
1.E8A09F|ロウ#みつろう;ろうそく#|wax, candle, waxy, glazed|||
1.E8A0A1|レイ;ライ;リ;ラ#にな;ひさご#|worm-eaten, conch|||
1.E8A0A2|シュン#うご.めく#|wriggle|||
1.E8A0A3|レイ#かき#|oyster|||
1.E8A0A7|ト#きくいむし#|worm-eaten|||
1.E8A0A8|ショウ#あしたかぐも#|kind of spider with long legs|||
1.E8A0AD|ホウ#はち#|bees, hornets, wasps|||
1.E8A0AE|エツ;エチ##|bee|||
1.E8A0B0|ショウ;ソウ;ジョウ;ニョウ#かみきりむし#||||
1.E8A0B1|コ;ヤ#まじ;まじこ.る#|rice worm, lead astray|||
1.E8A0B2|ケン;ケイ;ケ#やすで#|the millipede sometimes confounded with the grow-worm, bright, clear|||
1.E8A0B5|ケイ;キ;エ;イ##|type of turtle, large turtles|||
1.E8A0B6|サン;テン#かいこ;こ#|silkworms|||
1.E8A0B9|ト#きくいむし#|moth, insects which eat into clot|||
1.E8A0BA|サン;テン#かいこ;こ#||||
1.E8A0BB|バン#えびす#|barbarian|||
1.E8A0BC|キャク;カク;ケキ;ク;ワク#おおざる#||||
1.E8A180|ケツ#ち#|blood|sang|sangre, consanguinidad|
1.E8A181|コウ#ち#|blood|||
1.E8A182|ジク#はなぢ#|nosebleed|||
1.E8A183|ハイ;フウ;フ##||||
1.E8A184|ジク#はなぢ#|nosebleed|||
1.E8A185|キン#ちぬ.る;すき;ひま#|consecrate sacrificial vessels by smearing blood, rift|||
1.E8A186|シュウ;シュ#おお.い#|masses, great numbers, multitude, populace|foule, grand nombre, multitude, peuple|multitud, masas|
1.E8A188|ジ;ニ##|the blood of a sacrificial fowl which was sprinkled on the doors and vessels|||
1.E8A189|カク;キャク##|vomit|||
1.E8A18A|ベツ;メチ;バツ;マチ##|smear, slander, defile|||
1.E8A18B|キョク;コク#いた.む#||||
1.E8A18C|コウ;ギョウ;アン#い.く;ゆ.く;-ゆ.き;-ゆき;-い.き;-いき;おこな.う;おこ.なう#いく;なみ;なめ;みち;ゆき;ゆく|going, journey, carry out, conduct, act, line, row, bank|aller, voyage|ir, fila, línea (texto), ocurrencia, conducta, realizar, llevar a cabo, ocurrir|
1.E8A18D|エン#あまり;しく;はびこ.る#|overflowing|||
1.E8A18E|カン#よろこ.ぶ#|give pleasure, be pleased, happy|||
1.E8A191|レイ;リョウ#みち#||||
1.E8A192|ゲン;ケン#てら.う#|show off, display, pretend|||
1.E8A193|ジュツ#すべ#|art, technique, skill, means, trick, resources, magic|technique, art, moyens, tour, ressources, magie|arte, técnica, manera de hacer las cosas|
1.E8A195|トウ;ズ##|alley, lane|||
1.E8A196|コウ#ちまた#|lane, alley|||
1.E8A197|ガイ;カイ#まち#また|boulevard, street, town|boulevard, rue, ville|avenida, calle, ciudad|
1.E8A198|カン#くつわ#||||
1.E8A199|ガ;ギョ;ゴ##|government office|||
1.E8A19A|コ##|lane, alley, side street|||
1.E8A19B|エイ;エ##もり;い;まもる|defense, protection|défense, protection|defensa, protección, guardián|
1.E8A19C|トウ#みち#|way, path|||
1.E8A19D|ショウ#つ.く#|collide, brunt, highway, opposition (astronomy), thrust, pierce, stab, prick|collision, choc, route principale, opposition (astronomie), point clé, percer, poignarder, piquer|avenida, lugar importante, punto clave, chocar|
1.E8A19E|エイ;エ#まも.る#まもり;まもる|defense|||
1.E8A19F|トウ#みち#||||
1.E8A1A0|シュン#まこと;ただ.しい;もっぱら#||||
1.E8A1A1|コウ##ひら|equilibrium, measuring rod, scale|équilibre, balance|balanza, escala, peso|
1.E8A1A2|ク#みち#|crossroads|||
1.E8A1A3|イ;エ#ころも;きぬ;-ぎ#|garment, clothes, dressing|vêtement, habillement|prenda, ropas, vestidos|
1.E8A1A4|#ころも#|clothes, clothing radical (no. 145|||
1.E8A1A8|ヒョウ#おもて;-おもて;あらわ.す;あらわ.れる;あら.わす#|surface, table, chart, diagram|surface (apparente), face, tableau, graphique, diagramme|superficie, tabla, diagrama, expresar, mostrar|
1.E8A1A9|サイ;シャ;サ##|the open seam of a garment which allows freedom of movement|||
1.E8A1AB|サン##|thin kimono|||
1.E8A1AF|##||||
1.E8A1B0|スイ#おとろ.える#|decline, wane, weaken|déclin, diminuer, s'affaiblir|declinar, rehusar, menguar, debilitarse|
1.E8A1B1|キョウ;コウ;キュウ#つくろう#||||
1.E8A1B2|ドウ;ノウ#ころも#|mend, priestly vestments, priest|||
1.E8A1B5|ジツ#あこめ#|everyday clothing, underwear|||
1.E8A1B7|チュウ##|inmost, heart, mind, inside|au plus profond, coeur, esprit, intime|sinceridad, corazón, adecuado|
1.E8A1B9|キ;シ;テイ;タイ#たまたま#|only, merely, but|||
1.E8A1BB|ネン;デン;セン#ふちど.る;まえだれ#||||
1.E8A1BD|ジン;ニン#こくび;おくみ;しとね#|neck of a garment, gusset, gore|||
1.E8A1BE|キン#ふすま#|quilt, bedding|||
1.E8A1BF|キン;コン#えり#|neck, collar, lapel||cuello, solapa|
1.E8A280|ビン;キン#いくさごろも#||||
1.E8A281|エン;オン##|long kimono|||
1.E8A282|ベイ;ケツ#たまと;たもと#|sleeve, foot (of hill), edge||manga, pié (montaña)|
1.E8A288|ケ;カ##|a coarse camlet||tejido vulgar, tela de mala calidad|
1.E8A28B|タイ;ダイ#ふくろ#てい;ない;ぶく|sack, bag, pouch|sac, sacoche, mère|saco, bolsa|
1.E8A28D|ホウ#わたいれ#|coat|||
1.E8A292|タン#かたぬ.ぐ#|baring the shoulder, strip to waist|||
1.E8A296|シュウ#そで#|sleeve, wing (building), extension, give cold shoulder|manche, aile (bâtiment), rallonge (table), virer qu'un|manga (ropa), ala (edificio), extensión, manga|
1.E8A297|シン##|thin kimono, embroidery|||
1.E8A298|イ;タ#みごろ#||||
1.E8A299|バツ;ハ#あこめ#|warrior's headband|||
1.E8A29A|ハツ;ハチ;ヒ#ふく#|greave, knee-pads, buskins|||
1.E8A29B|テイ;タイ;シ##||||
1.E8A29C|バツ;マチ#たび#|socks, stockings|||
1.E8A29E|コン##|imperial robes|||
1.E8A29F|チツ;ジチ#さや#|book cover, satchel or bag|||
1.E8A2A0|チツ;ジチ##|book cover, satchel or bag|||
1.E8A2A2|ハン##|summer kimono, short clothing|||
1.E8A2A4|ボウ#ながさ#|length|||
1.E8A2A8|ケン#はれぎ#||||
1.E8A2AA|キョ;コ#そで#|sleeves, cuff|||
1.E8A2AB|ヒ#こうむ.る;おお.う;かぶ.る;かぶ.せる#ぎぬ|incur, cover, veil, brood over, shelter, wear, put on, be exposed (film), receiving|subir, couvrir, voile, ruminer (soucis), abri, mettre (vêtement), porter (sur la tête), être exposé (film), victime, souffrir|sufrir perdidas, recibir, cargarse|
1.E8A2AE|デイ;ネ;チ##|ancestral shrine, embroidery|||
1.E8A2B0|#ほろ#|hood, top, awning, cover, (kokuji)|||
1.E8A2B1|フク##|cloth wrapper|||
1.E8A2B4|コ;ク#はかま;ずぼん#|men's formal divided skirt|||
1.E8A2B5|ジン;ニン#こくび;おくみ;しとね#|neck of a garment, gusset, gore|||
1.E8A2B7|コウ;キョウ#あわせ#|lined (kimono)|||
1.E8A2BA|ケツ;ケチ;カツ#つまどる#|hold up|||
1.E8A2BC|##||||
1.E8A2BD|ジョ;ニョ#やぶれごろも#|clothes|||
1.E8A2BE|チュ;シュ#みごろ#||||
1.E8A2BF|ケイ#うちき;うちかけ;うちぎ#|ancient ordinary kimono|||
1.E8A380|イン#みごろ#|mat, coverlet, underwear|||
1.E8A381|サイ#た.つ;さば.く#|tailor, judge, decision, cut out (pattern)|tailleur, juge, tribunal, décision, tailler (un vêtement)|cortar (tela, papel), juzgar, forma, decidir|
1.E8A382|レツ#さ.く;さ.ける;-ぎ.れ#|split, rend, tear|fente, déchirer, arracher|hendidura, escisión, desgarramiento, hender, rasgar, desgarrar, desgarrarse, agrietarse|
1.E8A383|#かみしも#|old ceremonial garb, samurai garb, (kokuji)|||
1.E8A384|#ゆき#|sleeve length, (kokuji)|||
1.E8A385|ソウ;ショウ#よそお.う;よそお.い#|attire, dress, pretend, disguise, profess|revêtir, tenue, déguisement, prétendre, faire semblant|decoración, adorno, vestido, equipar, proporcionar, decorar, vestirse|
1.E8A38A|チョウ;ジョウ;ニョウ#しなや.か#|curling upwards, wavering gently|||
1.E8A38B|シュ;タン#したぎ#|cotton clothes of a boy servant|||
1.E8A38C|コウ;キョウ#あわせ#|lined garment|||
1.E8A38D|コン#なる#|border or band on the edge of a dress|||
1.E8A38E|テイ;チョウ;ジョウ#はだか#|to take off the clothes and expose the body, to carry in the girdle|||
1.E8A38F|リ#うら#|back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side|arrière, revers, verso, intérieur, semelle, paume, envers, doublure, mauvais côté|reverso, opuesto, parte interior, en esa situación, interior|
1.E8A391|シン#みごろ#||||
1.E8A392|ホウ#ほ.める#|collect, gather, assemble, praise|||
1.E8A393|コク;カイ;カツ;ケチ#すそ;いしだたみ#||||
1.E8A394|エイ#すそ#|descendant, border|||
1.E8A395|ユウ##すけ;のり;ひろ;ひろし;やす;ゆ;ゆたか|abundant, rich, fertile|abondant, riche, fertile, opulent, aisé|abundante, rico, fértil|
1.E8A398|キュウ;グ#かわごろも;けごろも#|leather clothing|||
1.E8A399|クン#もすそ#|hem, underwear|||
1.E8A39B|オウ;ヨウ;ユウ#ふくろ#|to wrap and bind, damp, book bag|||
1.E8A39C|ホ#おぎな.う#|supplement, supply, make good, offset, compensate, assistant, learner|complément, supplément, améliorer, compenser, assistant, stagiaire|suplir, resarcir, compensar|
1.E8A39D|ソウ;ショウ#よそお.う;よそお.い#|dress, pretend, disguise, profess|||
1.E8A39E|セイ;タイ;エイ##||||
1.E8A39F|サ;シャ##|Buddhist surplice||sobrepelliz de monjes budistas|
1.E8A3A1|リ#うち;うら#|reverse, inside, palm, sole, rear, lining, wrong side|||
1.E8A3A7|セン;タン#たれぎぬ#||||
1.E8A3A8|ヒ#おぎな.う;たす.ける;ます#|help|||
1.E8A3AF|チュウ;ジュ;トウ#はだぎ#|coverlet, bedspread|||
1.E8A3B0|タツ;タチ#つくろう#|to mend clothes|||
1.E8A3B1|ヒョウ#ひれ#|to mount maps or scrolls, to paste|||
1.E8A3B2|リョウ#うちかけ#|ancient robe|||
1.E8A3B3|ショウ#も;もすそ#|skirt|robe|falda, ropa|
1.E8A3B4|ハイ;ヒ;ベ#たちもとお.る#|long robes|||
1.E8A3B5|ハイ;ヒ;ベ#たちもとお.る#|surname, look of a flowing gown|||
1.E8A3B7|エン;オン;ケン;コン#ずきん#||||
1.E8A3B8|ラ#はだか#|naked, nude, uncovered, partially clothed|nudité, nu, découvert, partiellement habillé|desnudo, descubierto|
1.E8A3B9|ホウ;カ#つつ.む#|wrap, pack up, cover, conceal|||
1.E8A3BC|セキ;テイ#はだぬ.ぐ#|to bare the shoulder|||
1.E8A3BD|セイ##|made in..., manufacture|"fabriqué en", fabrication|fabricar, construir, hecho en|
1.E8A3BE|キョ;コ#すそ#|cuff, hem, foot of mountain||pernera, dobladillo, pie (montaña)|
1.E8A481|セキ;シャク#ふくろ#||||
1.E8A482|ケイ;カイ;ケ#うちき;うちかけ#|ancient ordinary kimono|||
1.E8A484|#つま#|skirt, (kokuji)|||
1.E8A486|シ;テイ;ダイ##||||
1.E8A487|フク##|duplicate, double, compound, multiple|duplication, copie, composé, multiple, compliqué|repetir, duplicar, doble, compuesto, múltiple|
1.E8A48A|ヘン#せま.い#|narrow, small|||
1.E8A48C|コン#ふんどし#|loincloth|||
1.E8A48D|タン;タ;トン#みごろ#||||
1.E8A48E|シュウ;ジュ;ユウ;ユ#そで;たもと#|sleeve, ample flowing robes|||
1.E8A48F|シュウ;ジュ;ユウ;ユ#そで;たもと#|sleeve, ample flowing robes|||
1.E8A490|カツ##|brown, woollen kimono|brun, kimono de laine|marrón|
1.E8A492|ホウ#ほ.める#|praise, extol|éloge, louer|alabanza, elogio, alabar, elogiar|
1.E8A493|ホ;ホウ#むつき#|diaper|||
1.E8A495|ユ;ヨウ;トウ;ズ#はねかざり#|shirt|||
1.E8A496|タン#ころも#||||
1.E8A498|イ;キク;キ#ひざかけ#|ceremonial gowns of a queen|||
1.E8A499|ハイ#はだぎ#|paper or cloth pasted together|||
1.E8A49A|チョ;シャ#わたいれ#|bag, valise, stuff, pad, surname|||
1.E8A49C|ホウ#えな#||||
1.E8A49D|タン;ゼン#ひとえ#|thin kimono, undergarment|||
1.E8A49E|ウン;オン#ぬのこ#|robe|||
1.E8A4A0|コウ;ク#ひとえ;ひとえのつつそでうでぬき;あわせ#||||
1.E8A4A5|ジョク#しとね#|cushion, mattress, bedding|||
1.E8A4A6|ダイ;ナイ#ひがさ#|stupid, dull, ignorant, doltish|||
1.E8A4A7|ケイ;キョウ#ひとえ#|unlined clothes, light overcoat|||
1.E8A4A8|サ;ジャ##||||
1.E8A4AA|タイ;トン#あ.せる;ぬ.ぐ#|fade, discolour|||
1.E8A4AB|チ#うば.う#|rob|||
1.E8A4B0|ケン;コン#はかま#||||
1.E8A4B1|カイ;エ#ふところ;なつ.かしい;なつ.かしむ;なつ.く;なつ.ける;いだ.く;おも.う#|to carry in the bosom or the sleeve, to wrap, to conceal|||
1.E8A4B2|コ#ずぼん#|trousers, pants|||
1.E8A4B5|リ#おび;きんちやく#|bridal veil|||
1.E8A4B6|ショウ;シュウ;チョウ#かさね.る#|pleats|||
1.E8A4B7|##||||
1.E8A4B8|ロ;ル;ロウ#いと#|rags|||
1.E8A4B9|ゲイ;ナイ;ナチ;ネ#ぬのこ#||||
1.E8A4BA|チョウ;ジョウ#かさねごろも#|dirty, ragged, undress, to treat with irreverence|||
1.E8A4BB|セツ#けが.れる;な.れる#|filthy|||
1.E8A4BE|ヒョウ#そでくち#||||
1.E8A580|セキ;シャク#ひだ#|pleat, fold, tuck, crease|||
1.E8A581|キョウ#むつき#|diaper|||
1.E8A582|シン;サン;セン#ひとえ#||||
1.E8A583|ホウ#ほ.める#|praise, extol|||
1.E8A584|ジョウ;ショウ#はら.う#|rise, raise|||
1.E8A585|#ちはや#||||
1.E8A586|ホク;ボク#もすそ#|hood or cowl|||
1.E8A589|カン;ケン#すそのひだ#||||
1.E8A58C|タン;ゼン#ひとえ#|thin kimono, undergarment|||
1.E8A58D|ザツ;ゾウ#まじ.える;まじ.る#|mixed, blended, mix, mingle|||
1.E8A58F|ハツ;ハチ;フツ;フチ#あらぬの#|raincoat|||
1.E8A592|ヘツ;ベチ#ころも#||||
1.E8A596|オウ#ふすま;あお#|opaque sliding door|||
1.E8A597|タク;ジャク;エキ;ヤク#したばかま#||||
1.E8A59A|スイ##|grave clothes|||
1.E8A59B|ジョウ;ニュ;ジュウ#あつ.い#|fine clothes|||
1.E8A59C|セン;タン#まえか.け#|flutter, shaking or vibrating|||
1.E8A59E|ヘキ;ヒャク#ひだ;しわ#|pleat, fold, tuck, crease|||
1.E8A59F|キン#えり#|collar, neck, lapel, one's inner feelings|nuque, col, revers|cuello, solapa, corazón, pensamiento|
1.E8A5A0|トウ#ふんどし;まち#|gusset, gore|||
1.E8A5A1|ショク;ゾク;タク;シュ;ジュ#ながじゅばん#|short coat|||
1.E8A5A2|タン;セン;チン#はだぬぎ#|strip, lay bare, bared, naked|||
1.E8A5A3|ヒ#ふんどし#||||
1.E8A5A4|ラン#ぼろ#|rags|||
1.E8A5A6|ジュ#したぎ;はだぎ#|underwear|||
1.E8A5AA|ベツ;バツ##|socks|||
1.E8A5AB|セキ;シャク##|raincoat|||
1.E8A5AD|ケツ#つまばさ.む;はさ.む#|tuck into one's obi|||
1.E8A5AE|ハク;ホク#えり#|collar, to expose|||
1.E8A5AF|シン#はだぎ#|underwear|||
1.E8A5B0|ライ#お.ちる;やぶ.れる#||||
1.E8A5B2|シュウ#おそ.う;かさ.ね#そい|attack, advance on, succeed to, pile, heap|attaquer, assaillir, agresser, hériter, accumuler|ataque, avance, sucesión, atacar, sorprender|
1.E8A5B3|セン;シン;サン#したぎ#||||
1.E8A5B4|ラン;リン##|a kind of cloth|||
1.E8A5B5|ショウ;チョウ#ひだ;たた.む;ぬ.う;ぬいめ;ま.く#|pleat in a skirt|||
1.E8A5B7|#たすき#|cord to hold up sleeves, (kokuji)|||
1.E8A5BA|ケン#わたいれ#||||
1.E8A5BB|ハン#つけひも#|loop, belt or band|||
1.E8A5BC|ゲイ#そで#|'kimono' sleeve|||
1.E8A5BD|ラン;リン##||||
1.E8A5BE|ア#け#|cover, place on top of, west radical variant (no. 146)|||
1.E8A5BF|セイ;サイ;ス#にし#いり;ひし;むら|west, Spain|Ouest, Espagne|Oeste, España|
1.E8A680|##|variant of radical 146|||
1.E8A681|ヨウ#い.る;かなめ#とし|need, main point, essence, pivot, key to|besoin, point principal, pivot, essentiel, point clef|necesidad, punto central, esencia, necesitar|
1.E8A683|タン;エン##|extend, deep, large|||
1.E8A686|フク#おお.う;くつがえ.す;くつがえ.る#|capsize, cover, shade, mantle, be ruined|recouvrir, chavirer, store, manteau, être ruiné|volcar, tumbar, volver, cubrir|
1.E8A687|ハ;ハク#はたがしら#はる|hegemony, supremacy, leadership, champion|hégémonie, suprématie, leadership, champion|hegemonía, supremacía, liderazgo|
1.E8A688|カク;ケツ#しら.べる#|investigate|||
1.E8A689|キ;ハ#おもが.い;たづな;たび;つな.ぐ#||||
1.E8A68A|キ;ハ#おもが.い;たづな;たび;つな.ぐ#|reins, connection|||
